Epochs,Train 1pit_multi_loss,Val 1pit_multi_loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
61,0.004103774041403085,0.00822227096091956,17.700241632461548,99.48125,0.9948503936827183,12.763581281661986,97.2,0.9722165353298188
62,0.004096027543069794,0.007982156908139587,17.719197076797485,99.58125,0.9958435039222241,12.958470600128173,97.225,0.9724566928148269
63,0.004094579391647131,0.008156737963669001,17.72092366313934,99.53125,0.9953464566767216,12.814469161987304,97.45,0.9746850392818451
64,0.00403366849035956,0.007750225485302508,17.81913513278961,99.61875,0.9962155511677265,13.120470598220825,97.825,0.9784094487428665
65,0.004003674609120936,0.007949690809473395,17.856499750137328,99.64375,0.996462598413229,12.970287155151366,97.525,0.9754409447908402
66,0.004028949996456504,0.00826406574808061,17.82418770122528,99.60625,0.9960915354192257,12.703051229476928,96.925,0.9694842518568039
67,0.004060491590294987,0.007869289245456457,17.788534310340882,99.60625,0.9960915354192257,12.976481388092042,97.75,0.9776732282638549
68,0.004005090388003737,0.007850029556080699,17.86983130455017,99.68125,0.9968356299102307,13.073129817962647,97.5,0.9751929132938385
69,0.003980082568479702,0.007933044942095875,17.903174174308777,99.66875,0.9967116141617298,13.00183555984497,96.9,0.9692322833538055
70,0.003963344837073237,0.008108407862484455,17.937912735939026,99.66875,0.9967116141617298,12.719328910827636,97.15,0.9717047243118286
71,0.003979632780887187,0.007856298772618174,17.902243578910827,99.61875,0.9962145669162273,13.04742278289795,97.525,0.97542913377285
72,0.004002413187874481,0.008160252238623798,17.87150572872162,99.65625,0.9965866141617298,12.830802267074585,97.225,0.9724448817968369
73,0.004021310049574822,0.008298602032475174,17.833905889511108,99.6375,0.9964015747904778,12.660285429000854,97.1,0.9712204723358154
74,0.003975697012851015,0.00808667574264109,17.915981008529663,99.6625,0.9966505905389785,12.799399963378907,97.175,0.971956692814827
